text,label
私密部位？男的私密部位也就是内裤包裹的部位吧～四年前摸了PP/JJ，想查也没法查了啊，又不会留痕迹……,0
得了吧，就现在天天说维护女性权利的社会了，可是现实生活中还是很多看不起女性的，如果不维护部分看不起女性的猥琐男不是要上天么,1
要是有选择地堕男胎，那和男权父权还有什么区别？,0
黑色☕让我想投掷,0
如果只有极端女权能为女性争取一点点自由的权利，那么我是,0
一个人勇敢的标志就是向更强者挑战，而不是欺压弱者！,0
喜欢这些黑鬼的人真是疯了🤡🤡🤡,1
你崇洋媚外？？？？国外就是共产主义社会了？？？就是最牛逼的女权了？？？,1
无意冒犯，但我永远不会让🤡靠近我的孩子,0
那些所谓的“女权”的三观崩坏到让人怀疑这是正常人说话吗，像传销那样恐怖。,0
别人一问找男朋友了吗，我都回答你问哪个男朋友？我有一百多个男朋友呢。他们就不说话了，满意。,0
虽然听起来很典型，但我见过的所有黑人都带着🍆！,0
滚开，你这个愚蠢的混蛋！！一边说我是中国佬，一边又说你不是种族主义者，真是胡说八道。🤬,0
挺好啊挺好啊，其实我们男性一直是因为自己胸部太丑才随便漏（没有人看到男生奶子就湿吧），女生胸部太好看啦不遮起来男孩子要犯错误的嘛，不过如果你愿意展示，我很乐意欣赏~,1
第一次玩微博，为什么都不理我，你们哪里来那么多粉丝？,0
真要再瞎，我们来说说邵逸夫教学楼，全国各地都有吧，为啥叫邵逸夫教学楼，不叫其他名字教学楼呢,0
让我们把所有的🦄都发给🌛,0
"而且这种反串号的九宫格自拍往往是盗他的票圈里的爱自拍的时尚妹子的图。,这种就是反串的啦。 虽然女性群里里面确实有一些爱发时尚九宫格自拍的妹子，但根据在女性群体中生活的经验，这些人的微博里的内容大多以娱乐旅游护肤追星为主，跟关注hk和唾弃恨国党的人群高度【不】重合。 只有男性反串才会把这两种矛盾的特性串到一个伪号上。",1
全男性：他们，全女性：她们，有男有女：他们,0
因为这个形象是官方想要的，是虚拟的，是被创造出来的，所以不是真人，而她们的这种姿态就是告诉策划者女性的真情生活境遇，她们diss的是虚拟的官方要的女性形象，也是在diss策划者眼盲心瞎。,0
？？？？你很奇怪人家只说了因为某人没去影院看海王这都要杠吗当然知道不缺我们那一个票房啊海王是成功你非出来高贵个啥啊,0
怨气来自于她们本身的无能，这就是为什么女拳大多是女屌丝，坦克,1
马特·汉考克是我见过的最可悲的人类借口😑,0
如果我是保守党人，我就不会再他妈的种族歧视了🤬,0
结婚前我就说了 ，不要彩礼，孩子跟你姓问题。。。结果老婆不同意。。。,0
女人一无是处，除了🔪🔪🔪🔪🔪🔪🔪,1
这些人现实中未必对男性有那么大仇恨，说白了也是一种键盘侠罢了,0
过分的讨厌或者喜欢一个人/一件事/一个群体本身有些病态,0
别人采访过了当事人 当时大家都沉浸在胜利的喜悦中 所以都没有当回事,0
政府里的犹太人,1
男权是个贬义词，如果你希望女权也成为恶心爹味代表那你大可去做就是了，我只知道不团结所有力量是没办法推到大山的。不过也许可能女权现在已经是男权的二鬼子了吧？我不在意，你们就尽管在现阶段啥也没争取到的情况下继续欺负比你们更弱势的口嗨吧，如果只要是个生理性别是女的人说句话都是女权。,1
为什么有些人宁愿相信营销号的断章取义，不愿相信业内人士的发声，他们才是真正接触过的人，他们才有话语权,0
其实我怀疑这是人口买卖，甚至可能有产业链，那这样其实从她母亲开始查应该会比较好入手。毕竟一个知法懂法的人和一个丧良心卖女儿的人比，肯定是她母亲更好对付，更好撕开口子,0
是是是就你们清醒，世人皆醉你独醒，清醒点吧营销不是这么做的，多读点书，别觉得历史的进程已经发展到莫名其妙骂人还不允许反击就是政治正确了,0
"基本上是丁了十几二十多年以后忽然想要孩子那种，只有两对是坚定的不要。所以也可以说是假的吧。,个人觉得如果不打算生孩子，真的不必结婚，认识一些丁克，只有两对过得挺好，其他七八对都不是离婚了男人找个小娇妻迅速生儿育女，就是两口子四十多岁了折腾试管，生活闹得七零八落，还不如保持恋爱关系呢，最低限度，不用辛苦应酬婆家。",0
田园女拳说结婚生孩子的女性是女奴是母狗，和着她们自己是石头缝里蹦出来的？简直是邪教,1
我发现了自己的一个问题，男人和女人毕竟是一个物种好像也没办法单独对女人进行自然选择,0
以前看到有人发女拳女👊女⭕️之类还会尴尬小声争辩自己平权派，现在基本直接回重拳出击了都,1
我气死了真的 一边嘲人家t一边维护平权 qtm,0
你看看微博女权几个不是挑起争端的？举个例子，中印摩擦都有女权站出来骂直男癌天国，婚姻冷静期就说国家限制女性自由女性是二等公民，特么直接笑死国家什么时候不尊重女性了？整天一边说着自己是二等公民，一边骂男的是蛆，标准的损己一千也要伤敌一百,1
同意，因为不了解而关注看一看的还好，但要是了解后还成了死忠粉，长期关注天天转发，我也当临界智力不足看。,0
可以听一下comfortable和l'fine是hoody sleepy loco gray唱的 都不是骂人... loco的rap都比较小清新,0
今天我看到了👬，我几乎🤮,1
他妈的黑人🕶️,0
🆓 他妈的同性恋,0
我需要找一些很棒的墨西哥朋友来帮助我学习语言🤪🙈🙊,0
我很想🔪一些🦊,0
说那些花里胡哨的，其实就是希望大家都能过得好。“过得好”是最实在的。,0
笑死，谁还不曾经是个平权咋地，都是被逼的,0
当然我认为有些男人确实也有可能干这种事,1
所有人都是贪婪的混蛋,1
其实一直不懂这个直男癌定义觉得无时无刻哪里都错了。如何错了emmmm,0
🐶🌊还吞我自己的评论 要不是切了小号我还不知道自己被吞了 真行,0
不希望老爷子成为第二个mj，不要等到最后才沉冤得雪,0
当时有宣传说温情是女一的，所以她才被撕,0
今晚我们将放烟花👳🏻‍♂️,1
哦哟，你快去听听歌吧，他专门给你写的呢，有没有文化就看你听不听得出了，这层点赞的，少眼红豆豆了，祝你们蒸煮继续糊穿地心哦！,0
你看到她了吗……或者我应该说ℹ️T走在街上？🙄,1
极端个屁啊，又没跟男人一样提刀砍人,1
你以为我喜欢黑人？ 👩🏿👨🏿🚫,1
说句跑题的，自从知道腹肌可以饿出来后，我的审美点就转战到胸肌了，现在我认为没有胸肌不可。,0
你那是个例 很多残疾人需要发声的你没看见 你受益并不是所有残疾人都受益,0
第一个，新郎新娘都不是东西，第二个，小姑娘别傻了，这个时候不断舍离，垃圾就缠你一辈子。花魁赚的钱也不够赌一次的！别傻了！,0
眼中只能看到自己的观点而不顾及雕塑之于全世界人类的共同价值。,0
海王要不是艾女士演的湄拉票房还能蹭蹭再往上涨一下呢,0
她追星，还会为此付出（大量付出），她和别的妹子聊天也显示出了她的执迷。真心希望她走出来，追星没问题，爱自己更重要 http://t.cn/A6LyMGBy,0
南方女人有部分是比较传统的，以夫为主，重感情婚姻。现在也不行了，很多是拿婚姻当买卖，,0
整首歌里每个人都唱到了这个单词，所以，为什么逮着宋旻浩,0
黑人学生的成功👨🏾‍🎓👩🏾‍🎓🤮,1
不是黑就是白，你不是我们的朋友，那你一定是投靠敌人了,0
为什么不把韩国曾经是中国的藩属国这一历史事实写进你们教科书？,0
就还记得去年8月份在某火炉城市下的村庄 40多度的高温，长袖长裤捂的严严实实在村子里跑。唉，可是同组的男同学们却凉凉快快地穿着短袖短裤，不用担心露出的肌肤会遭到怎样的眼光和威胁...,0
他泄漏名单给博彩公司，获奖名单哪里来的？他老婆啊！还没开除成功，这次自己辞职的。,0
"你是否关注他我不在意，但是你这故意洗白还有把人往火坑里引真的够可以，麻烦不要再装白莲花。,当然是随便我了，我就给你留着，让人看看吴大律师的粉丝都是什么样的人。,你也不过是这个婚法律师的拥趸而已，让我去他那下面提醒，他是没留意的问题吗？他就是故意的鸡贼故意的坏，而且那里面都是他的粉丝，就跟你一样，死命维护，我过去给自己找麻烦吗？哈哈哈我可谢谢你了，继续找你的吴大律师给你的婚姻出主意吧。,我看出了这个意思，所以我就反驳，我愿意在哪里说话是我的权利，我就要在我自己的微博上面说。你说了这么多话，基本没有意义。,他现在说的不是家庭主妇没地位，说的是家庭主妇造成职场不平等，原来锅都在家庭主妇头上，男权隐身了，那是不是消灭家庭主妇就消灭了男权？还得消灭婚女吧？",1
这句话改为。因为这就是美国和西方社会未被女权主义污染前的家庭价值观啊！ 伟大的马克思，恩格斯关于这种合法卖淫关系早就论述过了！婚姻，家庭制度最终会在AI 的统治下破产，人类必然灭亡,0
结婚是平等的关系，工作是雇佣与被雇佣得关系哪里🉑️比了他有没有读过书不是一个东西好吗,0
中国结婚的女的估计得有99%吧，反婚反育的女的撑死几十万几百万？占绝大多数婚女不应该自己站起来进行斗争吗？,1
她咋没摸别人就摸你了呢！指定是你勾搭她了！,1
跨性别群体真他妈的棒,0
"再扯远一点 爱人是你自己的自由。你可以选择恋爱或者独身。也无关性别和国家。你想爱男生还是女生 和哪个国家的人相爱这都是你的自由。不要被一些狭隘的婚姻观和恋爱观左右了大脑。如果说现在的社会还包容不了你的爱 就应该勇敢去提升自己改变社会的看法。切忌坐以待毙委曲求全自暴自弃啊！,都要先爱自己 别搞什么为爱献身的罗曼蒂克情节 不切实际。只有先爱自己 你才有爱别人的权利。我不想接受你把爱自己的爱也给我的沉重负担。,物化女性是我的雷区。我觉得我首先属于自己，如果去深究我到底属于谁这不是我现在的阅历所能探讨的问题,所以我觉得大家都有自己的想法 不要有太过偏激的观点 不以偏概全 以小部分抹黑一大片的话 这些都是没有问题的。另外 你下次可以早点睡 熬夜对身体不好。,感谢你的回复 。的确大部分人会把受益方向往自己这边带。所以一旦利益不再平衡必定会吵起来。但是我觉得吧首先人都会偏向自己受益所以肯定会觉得这不公平那不公平，天天喊着维权求尊重。其次 在这些摩擦中可以反映出更多的问题，如果只是单纯的没交流 没有人来提出自己的不满 那么这个问题就会越来越大,还有一点扯远了 男生包括大家也应该尊重大多数人。不仅仅是中国女性 一些社会边缘人物 老人流浪者残障人士还有lgbt群体。这些人并没有得到同等的尊重 这也是我应该反思的,不要物化女性这点到底有多重要。女性不是你口里的哪个胸大哪个腿长 你喜欢胸大的还是腿长的。她跟你一样都是完完整整的个体 不要像挑物品一样挑来挑去。,我相信国家并不代表我相信国家公民。希望大家都爱自己无论是谁是男是女 无论你爱谁 都应该先爱自己",1
