comment_text,label
"有些人的内心的肮脏、自卑与无耻，但从对女性👩的偏见上就能看的清清楚楚。此种人所有的自尊，都建立在自己虚无缥缈的幻想和阿Q式的幻觉中。真真下作！,有些人站着思考问题，有些人跪着歧视女性。",1
时代在进步 对过去那一套都是取其精华 弃其糟粕 您不会还活在旧社会 认为👩地位本就该低下吧？作为女子必须嫁为人妻 作为人妻必须生子 还要学会三从四德？那祝您能找到这样以夫为天的妻子呢 找不到可千万不能结婚,1
说实话，我挺喜欢水原希子的，第一眼看见她，我就知道她不是花瓶，她简单纯粹，也有自己的想法。我觉得我们还是应该自己去看待别人，不要被大多数的看法牵着走☺️。,0
五个伴娘 三个不顶事 就我和另外一个在护着 可能那男的也没想我直接就动手了吧 直接被我穿着高跟鞋踩了   我可以接受不过底线的小游戏 这种我真的受不了🥵,1
当年是未成年，女生才17岁，导演就已经这样了吗—？？🥲,0
荒木经惟：“我的快门声已经成为了我的脉搏，每次我拍女人，只要她们听到我的快门声，就会想要脱掉衣服，根本不花力气。＂ 也是挺讽刺的。,0
图一说得我理解，图二我笑了，按他的定义，求右女者应该常得左女，喜欢家庭内斗、奴役男性为自己服务的女性一定会努力进入婚姻才对，你猜怎么着，她们在婚前会努力表现得传统淑女、贤惠知足滴。渴婚男女天造地设，结果一有矛盾就骂不婚不育的女权😅？,1
"看到那些偏见言论不要气，他们骂的越难听越大声，只不过证明他们的恐惧，但那又怎样，时代在向前奔走，女性的权力终将会上升到和男性同等，到那个时候，男女互相尊重，彼此忠诚，才是共同养育孩子，适合下一代发展的健康社会。现在？还是算了吧。,越是自己没能力的男人越害怕女人拥有权力，因为他们潜意识里不觉得自己有能力比过他们。现在这个社会，优秀的女人少吗？并不少，但很难PK掉同期竞争晋升的男性同事，即使对方稍微逊色，也因为是个男的而更被看好，这就是为什么有些男人害怕女性拥有更多的威望与权力的理由，因为他们没有十足的自信PK。,女权会使女性更加自爱，自我尊重而尊重他人，而不是剥削你压榨你，看到几个极端女权，田园女权就大肆批评女权，真不知道有些人脑子是长在屁股上呢还是屁股上呢，不会查资料吗？那就别怪总有人说你们男人怎么怎么样了，毕竟你们自己都不懂真正女权是什么，就在那里大声嚷嚷，恐怕是有些没能力的人虚了😅",1
啊我一直以为激进女⭕️是说不好来着（我啥都不知道我只是问一下🤔,0
"但我就是田园女权，从它是贬义词那天开始，我就是了。,也不要抹黑“田园女👊”谢谢，本“田园女权”绝不认同这种人叫“田园女权”",1
知道了，被压迫的时候要温柔，反抗的时候要优雅，死的时候要好看，对吧。不要以高标准要求男性，以低标准要求女性，我们女人不是圣母，也不无私奉献，我们都是潜在剁屌犯，劝你离我们远一点，毕竟已经警告你们了，出事了可不能怪我们。你总不能打我们吧，毕竟打人犯法🥰。,1
我不觉得反婚这条路在短期会有显着的成效，但确实是女⭕️唯一可能胜利的路，未来的事谁也不知道，最坏的结果是👩‍🦰斗争到人类灭绝，如果这是结果，我赞美世界末日。,0
这个我倒是觉得没啥问题，但是以前妇产科那个真的……😓,0
？Motherfucker不就如同骂人的话跟厌女有什么关系啊…黑辔文化本来就是这样的啊，今年billboard大热曲humble整首曲子bitch be humble下来比宋旻浩说地过得多了吧，南韩真玻璃心,0
"确实，当下社会男女不平等现象仍然很严重。不过也许你没理解到我的意思，对于为广大女性争取权益的人，我举双手赞同。我所反对的，是那些最极端的女权分子,我是男的，但也能感受到社会上某些对女性的刻板印象与不公，以及一些社交平台上的“男性俱乐部”现象。但女性权益的增长在历史上大体上是一直在进步的，而极端女权偏偏要认为遭受到了整个世界的迫害恐怕也不能称之为正确,难道只有发布女权的大V被限流了吗？你只要有心，媒体每天都在报道国外的女👊运动，而且你自己也承认某些女权已经极端化了。正常的平权声音被限制了吗？",1
有人怼就行了，骂多了又说有鸡粉网爆她，我可看透了这些🍵,1
都忽悠别人去，让别人去参军，让别人去偏远地区，让别人去上街🙃,0
二的姑娘把他不争气的爹看的比她自己的未来看的重呗,1
我同事也要给我推销他同学，说多优质多好，在加拿大读博，前途无可限量，我一句甩过去，关我鸟事😓,0
别人无论说什么都是歧视自己 自己都把自己看低了 还指望谁能看得起他们😮‍💨？,0
我喜欢美女，那是因为她有漂亮又很厉害，是我想成为的那种女生👍,0
我谁也不站，我只是说凡事讲证据，而不是只在媒体公众年前控诉拉拢舆论…当然WA生活的确不检点，娶了算是他半个养女的人为👩‍🦰，的确有些乱伦,1
我支持同性很多权利！我也看耽美小说！我也欣赏同性爱情！可是这次国家颁布的同婚建议咨询，目的不是为同性谋福利，而是借机想要实现代孕合法化！所以我不得不反对同婚！我是异性恋，我也不会选择婚姻，婚姻是限制人身自由！爱一个人就在一起，不爱一个人就分开，没有必要用婚姻绑在一起！,0
最不可理喻的是你把这个世界上的人一刀切，认为所有的女性都是女权。你和那篇回答都犯了这个错误。我本人不是作为什么男权斗士活在这个世界上的。我是以“人”的身份而活的。我想那些骂你的女性也是以“人”而活的，所以她们骂你们便显得不足为奇。所谓的男女之争不过是你们树了一个靶子给自己打罢了,1
投行蝻在丈母娘眼里算是金龟婿了！相信不少渴婚女奋不顾身的跳进河里去钓呢,1
啥女权不女权的，实际上像我这种女性特征不明显的女性，非常容易和👨交流，就不可能谈得上仇男，这才是平等。,0
"女性的生育自由权属于女⭕️之一，倘若不愿意要孩子，那可以不要。但不是以此为理由，进行压迫。,能够理解，我也认可，但我不认可这种转移婚姻共同财产的方法🤔。",0
这个事2014年就爆出来了，🍵不可能不知道。确实有点又当又立,0
就很好笑，剥削是天性，机器人能改变这个天性吗，到时候女人跟机器人一起剥削更爽，说得剥削跟什么刚需一样，机器人给你剥削了，你别剥削我了，谁管你啊？奴隶时代的结束也是源于奴隶的反抗，不是天上掉下来的，不去压迫男人就算了，总要反抗吧，放任自流，合理化剥削算什么鬼，人性的恶就是要制约啊😅,1
所以为什么不说出名字那句话是翻译的有问题吗????? 完全没看懂☹️.,0
唉，心疼，我普一个大👨人，要是真打起来难道能打不过这个泼妇？要不是因为爱过，因为人品，因为道德，能白白挨你这个泼妇打？,1
除了“驴” 其实我真的很讨厌“驴”这个说法 但是她们自己已经没救了还帮着男人霍霍👩...,1
👊到底啥意思...btw，其实只要自己不被洗脑，活的比谁都好就是真女权。把自己活得精彩，让男人汗颜。,1
如果按这个说法的话，女权是应该支持特朗普的，因为比起伊斯兰教法对👩的迫害，特朗普那点性别歧视连提都不值得提，而特朗普是伊斯兰势力扩展的有力反对者。所以我真心弄不懂她们放着绿教不怼怼特朗普是什么心态,1
这么多粉丝，总有一两个看到我们的发言会觉得有道理，然后慢慢改变想法的。所以我也不觉得没意义😊。,0
当家庭主妇的，请要求丈夫给买好保险，给予各种补偿，离婚时有能力带走孩子，别到时候发网上问网友，丈夫出轨，自己家庭主妇，要不要离婚，离婚养不起孩子怎么办。想好这些，自己怎么选确实和别人无关。问题是，中国自古以来盲婚哑嫁，有多少女孩能想清楚这些再选择的？,0
那可不可以理解为男性的生殖力是为了取悦女性呢……男的评价女的身材什么的，女的也就评价男的jj了...问题主要是打击我国迷之自信男性，嘲笑他们那几根几把也许是唯一真正让他们跳脚的词了？😪,1
和说“别人家孩子是同性恋没关系，自己家🧒是就要打死”的是一类人，平时说点场面话显得自己包容，和自己有联系了就原形毕露了。,1
妈的什么时候有人来性侵我一下啊  不要封口费的那种😍😍😍😍,1
不利于男性利益的一律被打成女👊，他们有鉴定资格证,1
女权需要你赞成？你谁啊？我们管你结不结婚，来这里叫嚣干什么？我们主张不婚，拿刀逼着渴婚女渴婚男不准结婚了吗？爱结结，结了后女👊别拖单女后腿，我就谢天谢地了,1
不大可能，不至于傻到me too运动热潮下还直接给人下药😂,1
